,user,new_movie,predicted_rating,movie_title
1872,475.0,2573,4.75,Tango
1873,476.0,3879,5.0,The Art of War
1874,476.0,8899,5.0,Hardcore
1875,476.0,3885,5.0,Love & Sex
1876,476.0,8254,5.0,Arizona Dream
1877,477.0,6244,5.0,Salaam Bombay!
1878,477.0,7260,5.0,Latter Days
1879,477.0,7625,5.0,Girl
1880,477.0,127728,5.0,Back Soon
1881,478.0,7051,5.0,What's New Pussycat?
1882,478.0,71876,5.0,Amelia
1883,478.0,499,5.0,Mr. Wonderful
1884,478.0,70121,5.0,'Neath the Arizona Skies
1885,479.0,70121,5.0,'Neath the Arizona Skies
1886,479.0,6425,5.0,The Sixth Man
1887,479.0,59834,5.0,100 Rifles
1888,479.0,285,5.0,Beyond Bedlam
1889,480.0,2339,5.0,I'll Be Home for Christmas
1890,480.0,26701,4.64,Patlabor: The Movie
1891,480.0,101947,4.59375,U2: From the Sky Down
1892,480.0,127052,4.543478260869565,Operation Y and Other Shurik's Adventures
1893,481.0,5864,5.0,"Tarzan, the Ape Man"
1894,481.0,32153,5.0,Once Upon a Forest
1895,481.0,7204,5.0,Hells Angels on Wheels
1896,481.0,7312,5.0,"Follow Me, Boys!"
1897,482.0,8765,5.0,This Gun for Hire
1898,482.0,26318,5.0,The Phantom of Liberty
1899,482.0,26228,5.0,A Swedish Love Story
1900,482.0,1067,5.0,A Damsel in Distress
1901,483.0,47148,5.0,Mrs Palfrey at The Claremont
1902,483.0,26265,5.0,Dr. Phibes Rises Again
1903,483.0,3710,5.0,Action Jackson
1904,483.0,55417,5.0,Irina Palm
1905,484.0,72880,5.0,Flaming Creatures
1906,484.0,2652,5.0,The Curse of Frankenstein
1907,484.0,8893,5.0,Basket Case 2
1908,484.0,8892,5.0,Basket Case 3
1909,485.0,130,4.5,Angela
1910,485.0,43556,4.5,Annapolis
1911,485.0,31413,4.5,The White Sound
1912,485.0,32289,4.5,Ice Princess
1913,486.0,78903,4.85,State of Siege
1914,486.0,41336,4.85,Nazarin
1915,486.0,98126,4.85,Capital
1916,486.0,1328,4.75,The Amityville Curse
1917,487.0,8823,5.0,The Sting II
1918,487.0,41336,5.0,Nazarin
1919,487.0,78903,5.0,State of Siege
1920,487.0,8982,5.0,I Am David
1921,488.0,111913,5.0,Lilting
1922,488.0,2637,5.0,The Mummy's Hand
1923,488.0,2636,5.0,The Mummy's Ghost
1924,488.0,48660,5.0,The Elementary Particles
1925,489.0,7932,5.0,Dark Days
1926,489.0,2103,5.0,Tall Tale
1927,489.0,7081,5.0,I'm No Angel
1928,489.0,5605,5.0,Ratcatcher
1929,490.0,158956,5.0,Kill Command
1930,490.0,102666,5.0,Ivan Vasilyevich Changes His Profession
1931,490.0,136449,5.0,Ghost in the Shell 2.0
1932,490.0,127052,5.0,Operation Y and Other Shurik's Adventures
1933,491.0,27251,5.0,The 10th Kingdom
1934,491.0,1878,5.0,Woo
1935,491.0,39427,5.0,Stay
1936,491.0,72612,5.0,The Fly
1937,492.0,129,5.0,Pie in the Sky
1938,492.0,56908,5.0,Dedication
1939,492.0,59447,5.0,Fiorile
1940,492.0,59258,5.0,Baby Mama
1941,493.0,91355,5.0,Asterix and the Vikings
1942,493.0,48660,5.0,The Elementary Particles
1943,493.0,3906,5.0,Under Suspicion
1944,493.0,26160,5.0,Asterix the Gaul
1945,494.0,439,5.0,Dangerous Game
1946,494.0,4559,5.0,Vice Versa
1947,494.0,4181,5.0,Tapeheads
1948,494.0,55417,5.0,Irina Palm
1949,495.0,71755,5.0,Entranced Earth
1950,495.0,1926,5.0,The Broadway Melody
1951,495.0,8484,5.0,The Human Condition I: No Greater Love
1952,495.0,1933,5.0,The Life of Emile Zola
1953,496.0,1328,5.0,The Amityville Curse
1954,496.0,7574,5.0,Maborosi
1955,496.0,7564,5.0,Kwaidan
1956,496.0,134246,5.0,Survivor
1957,497.0,59721,5.0,The Grand
1958,497.0,71810,5.0,Legionnaire
1959,497.0,6883,5.0,Sylvia
1960,497.0,90403,5.0,The Three Musketeers
1961,498.0,32797,5.0,Satan's Brew
1962,498.0,27792,5.0,The Saddest Music in the World
1963,498.0,26655,5.0,Common Threads: Stories from the Quilt
1964,498.0,26695,5.0,The Krays
1965,499.0,56908,5.0,Dedication
1966,499.0,52831,5.0,Maniac Cop
1967,499.0,81819,5.0,Biutiful
1968,499.0,4475,5.0,The Beast of War
1969,500.0,8133,4.5,The Inheritance
1970,500.0,1311,4.0,Santa with Muscles
1971,500.0,2191,4.0,Keep the Aspidistra Flying
1972,500.0,3883,4.0,Catfish in Black Bean Sauce
1973,501.0,3710,5.0,Action Jackson
1974,501.0,4796,4.833333333333333,The Grass Is Greener
1975,501.0,4208,4.833333333333333,Unmade Beds
1976,501.0,2869,4.833333333333333,La séparation
1977,502.0,42935,5.0,Riding Alone for Thousands of Miles
1978,502.0,44197,5.0,Find Me Guilty
1979,502.0,6571,5.0,Mondays in the Sun
1980,502.0,57792,5.0,Caramel
1981,503.0,53974,4.041666666666667,License to Wed
1982,503.0,90403,4.041666666666667,The Three Musketeers
1983,503.0,96,4.0,A Midwinter's Tale
1984,503.0,40226,4.0,Wild Zero
1985,504.0,71876,5.0,Amelia
1986,504.0,51372,5.0,Cats
1987,504.0,59834,5.0,100 Rifles
1988,504.0,70121,5.0,'Neath the Arizona Skies
1989,505.0,5918,4.0,Alone in the Dark
1990,506.0,1692,4.0,Alien Escape
1991,506.0,2062,4.0,The Governess
1992,506.0,146309,4.0,The Boy and the Beast
1993,506.0,141688,4.0,Legend
1994,507.0,162672,5.0,Mohenjo Daro
1995,507.0,47122,5.0,John Tucker Must Die
1996,507.0,4026,5.0,Nowhere to Hide
1997,507.0,6531,5.0,The Advocate
1998,508.0,162672,5.0,Mohenjo Daro
1999,508.0,64695,5.0,Sword of the Stranger
2000,508.0,60649,5.0,Space Chimps
2001,508.0,61206,5.0,In the City of Sylvia
2002,509.0,6425,4.384615384615385,The Sixth Man
2003,509.0,153584,4.3125,The Last Days of Emma Blank
2004,509.0,64660,4.3125,Waiter
2005,509.0,148372,4.3125,Schneider vs. Bax
2006,510.0,5117,5.0,Funny Lady
2007,510.0,4753,5.0,Vamp
2008,510.0,5413,5.0,Zombie Holocaust
2009,510.0,5864,5.0,"Tarzan, the Ape Man"
2010,511.0,104283,5.000000000000001,The Wind Rises
2011,511.0,8199,5.000000000000001,Ugetsu
2012,511.0,40491,5.0,The Match Factory Girl
2013,511.0,2201,5.0,The Paradine Case
2014,512.0,2197,5.0,Firelight
2015,512.0,7051,5.0,What's New Pussycat?
2016,512.0,134783,5.0,Entourage
2017,512.0,8629,5.0,The Book of Life
2018,513.0,47148,5.0,Mrs Palfrey at The Claremont
2019,513.0,2849,5.0,Queens Logic
2020,513.0,32460,5.0,Knockin' on Heaven's Door
2021,513.0,3768,5.0,Braddock: Missing in Action III
2022,514.0,58107,5.0,Step Up 2: The Streets
2023,514.0,148372,4.7407407407407405,Schneider vs. Bax
2024,514.0,79469,4.7407407407407405,The Northerners
2025,514.0,107649,4.7407407407407405,Borgman
2026,515.0,1040,5.0,The Secret Agent
2027,515.0,4284,5.0,The King and I
2028,515.0,2562,5.0,Bandits
2029,515.0,55732,5.0,Martian Child
2030,516.0,91548,5.0,Life in a Day
2031,516.0,27664,5.0,The Brown Bunny
2032,516.0,2776,5.0,Marcello Mastroianni: I Remember
2033,516.0,8982,5.0,I Am David
2034,517.0,64695,5.0,Sword of the Stranger
2035,517.0,134569,5.0,She's Funny That Way
2036,517.0,114707,5.0,Horns
2037,517.0,71755,5.0,Entranced Earth
2038,518.0,106762,4.9,Trigun: Badlands Rumble
2039,518.0,106473,4.9,One Piece Film Z
2040,518.0,107081,4.9,Zatôichi on the Road
2041,518.0,106471,4.9,One Piece Film Strong World
2042,519.0,26151,5.0,Au Hasard Balthazar
2043,519.0,58107,4.875,Step Up 2: The Streets
2044,519.0,1328,4.875,The Amityville Curse
2045,519.0,4445,4.863626049464972,T-Rex: Back to the Cretaceous
2046,520.0,55417,5.0,Irina Palm
2047,520.0,8823,5.0,The Sting II
2048,520.0,1311,4.75,Santa with Muscles
2049,520.0,4753,4.75,Vamp
2050,521.0,1733,5.0,Afterglow
2051,521.0,559,5.0,"Paris, France"
2052,521.0,5864,5.0,"Tarzan, the Ape Man"
2053,521.0,820,5.0,Death in the Garden
2054,522.0,26151,4.5,Au Hasard Balthazar
2055,522.0,127124,4.166666666666667,I'll See You in My Dreams
2056,522.0,134246,4.166666666666667,Survivor
2057,522.0,134528,4.166666666666667,Aloha
2058,523.0,72612,5.0,The Fly
2059,523.0,4493,4.75,Critters 2
2060,523.0,101947,4.7,U2: From the Sky Down
2061,523.0,100553,4.666666666666667,Frozen Planet
2062,524.0,69529,4.666666666666667,Home
2063,524.0,5969,4.5,My Girl 2
2064,524.0,4527,4.5,A Night in the Life of Jimmy Reardon
2065,524.0,3656,4.5,Lured
2066,525.0,5917,5.0,Zoot Suit
2067,525.0,2008,5.0,"This World, Then the Fireworks"
2068,525.0,114707,5.0,Horns
2069,525.0,3047,5.0,Experience Preferred...But Not Essential
2070,526.0,69280,5.0,The Clique
2071,526.0,26394,5.0,The Turning Point
2072,526.0,3207,5.0,The Snows of Kilimanjaro
2073,526.0,26151,5.0,Au Hasard Balthazar
2074,527.0,58107,4.333333333333333,Step Up 2: The Streets
2075,527.0,439,4.25,Dangerous Game
2076,527.0,4181,4.25,Tapeheads
2077,527.0,4527,4.25,A Night in the Life of Jimmy Reardon
2078,528.0,3567,4.5,Bossa Nova
2079,528.0,3580,4.5,Up at the Villa
2080,528.0,3656,4.5,Lured
2081,528.0,6883,4.5,Sylvia
2082,529.0,4284,5.0,The King and I
2083,529.0,5324,5.0,Life or Something Like It
2084,529.0,5236,4.35,A Tale of Springtime
2085,529.0,2869,4.35,La séparation
2087,530.0,81132,5.0,Rubber
2088,530.0,57792,5.0,Caramel
2089,530.0,4591,5.0,Erik the Viking
2090,531.0,439,4.5,Dangerous Game
2091,531.0,5413,4.5,Zombie Holocaust
2092,531.0,61465,4.5,Bangkok Dangerous
2093,531.0,54768,4.5,Daddy Day Camp
2094,532.0,27186,4.666666666666667,Kirikou and the Sorceress
2095,532.0,50804,4.625,Hannibal Rising
2096,532.0,8915,4.625,Stage Beauty
2097,532.0,91104,4.5,The Twilight Saga: Breaking Dawn - Part 1
2098,533.0,54780,5.0,The Nanny Diaries
2099,533.0,55417,5.0,Irina Palm
2100,533.0,72294,5.0,A Christmas Carol
2101,533.0,91104,5.0,The Twilight Saga: Breaking Dawn - Part 1
2102,534.0,101947,5.0,U2: From the Sky Down
2103,534.0,39427,5.0,Stay
2104,534.0,55732,5.0,Martian Child
2105,534.0,55417,5.0,Irina Palm
2106,535.0,44731,5.0,Stay Alive
2107,535.0,5422,5.0,The Emperor's New Clothes
2108,535.0,3116,5.0,Miss Julie
2109,535.0,7773,5.0,Bang Bang You're Dead
2110,536.0,88179,5.000000000000001,One Day
2111,536.0,7002,5.0,Mindwalk
2112,536.0,50703,5.0,The Secret
2113,536.0,4766,5.0,Our Lady of the Assassins
2114,537.0,4284,5.0,The King and I
2115,537.0,3945,5.0,Digimon: The Movie
2116,537.0,6883,5.0,Sylvia
2117,537.0,7002,5.0,Mindwalk
2118,538.0,4928,5.000000000000001,That Obscure Object of Desire
2119,538.0,91673,5.0,Albert Nobbs
2120,538.0,52617,5.0,Woman on the Beach
2121,538.0,4766,5.0,Our Lady of the Assassins
2122,539.0,4622,5.0,Loverboy
2123,539.0,6883,5.0,Sylvia
2124,539.0,2507,5.0,Breakfast of Champions
2125,539.0,4988,5.0,White Water Summer
2126,540.0,294,5.000000000000001,The Perez Family
2127,540.0,5231,5.0,Road to Morocco
2128,540.0,104419,5.0,Justice League: Crisis on Two Earths
2129,540.0,8484,5.0,The Human Condition I: No Greater Love
2130,541.0,8982,5.0,I Am David
2131,541.0,26701,5.0,Patlabor: The Movie
2132,541.0,2649,5.0,Son of Frankenstein
2133,541.0,2650,5.0,The Ghost of Frankenstein
2134,542.0,5427,5.0,Caveman
2135,542.0,1563,5.0,Dream with the Fishes
2136,542.0,91548,5.0,Life in a Day
2137,542.0,4208,5.0,Unmade Beds
2138,543.0,8117,5.000000000000001,In China They Eat Dogs
2139,543.0,5607,5.000000000000001,Son of the Bride
2140,543.0,40581,5.000000000000001,Just Friends
2141,543.0,3158,5.000000000000001,The Emperor and the Assassin
2142,544.0,820,5.0,Death in the Garden
2143,544.0,1733,5.0,Afterglow
2144,544.0,8133,5.0,The Inheritance
2145,544.0,854,5.0,The Ballad of Narayama
2146,545.0,98126,5.0,Capital
2147,545.0,129653,5.0,Ismael
2148,545.0,80860,5.0,Life As We Know It
2149,545.0,3780,5.0,Rocketship X-M
2150,546.0,3637,5.0,Vagabond
2151,546.0,59447,5.0,Fiorile
2152,546.0,55555,5.0,The Edge of Heaven
2153,546.0,3446,5.0,Funny Bones
2154,547.0,4539,4.476190476190476,Salsa
2155,547.0,8765,4.475,This Gun for Hire
2156,547.0,8629,4.475,The Book of Life
2157,547.0,55417,4.4,Irina Palm
2158,548.0,48660,5.0,The Elementary Particles
2159,548.0,47148,5.0,Mrs Palfrey at The Claremont
2160,548.0,101947,5.0,U2: From the Sky Down
2161,548.0,3906,5.0,Under Suspicion
2162,549.0,70159,5.0,Orphan
2163,549.0,5278,5.0,Fraternity Vacation
2164,549.0,2197,5.0,Firelight
2165,549.0,2191,5.0,Keep the Aspidistra Flying
2166,550.0,8899,5.0,Hardcore
2167,550.0,401,5.0,Mirage
2168,550.0,26160,5.0,Asterix the Gaul
2169,550.0,91355,5.0,Asterix and the Vikings
2170,551.0,4539,4.5,Salsa
2171,551.0,1472,4.5,City of Industry
2172,551.0,3055,4.001121930326586,Felicia's Journey
2173,551.0,401,4.0,Mirage
2174,552.0,91548,5.0,Life in a Day
2175,552.0,147426,5.0,İtirazım Var
2176,552.0,5910,5.0,Bolero: Dance of Life
2177,552.0,4466,5.0,Above the Law
2178,553.0,58107,5.0,Step Up 2: The Streets
2179,553.0,6425,5.0,The Sixth Man
2180,553.0,1878,5.0,Woo
2181,553.0,2190,5.0,Why Do Fools Fall In Love
2182,554.0,69529,5.0,Home
2183,554.0,5788,5.0,All or Nothing
2184,554.0,698,5.0,Delta of Venus
2185,554.0,91548,5.0,Life in a Day
2186,555.0,162672,5.0,Mohenjo Daro
2187,555.0,91355,5.0,Asterix and the Vikings
2188,555.0,26160,5.0,Asterix the Gaul
2189,555.0,3906,5.0,Under Suspicion
2190,556.0,26578,5.0,The Sacrifice
2191,556.0,7786,5.0,Genghis Blues
2192,556.0,52617,5.0,Woman on the Beach
2193,556.0,7453,5.0,New York Minute
2194,557.0,156025,4.25,Ice Age: The Great Egg-Scapade
2195,557.0,149830,4.25,Pride and Prejudice and Zombies
2196,557.0,148888,4.25,Zoolander 2
2197,557.0,25801,4.25,She Done Him Wrong
2198,558.0,4753,5.0,Vamp
2199,558.0,8915,5.0,Stage Beauty
2200,558.0,2562,5.0,Bandits
2201,558.0,53189,5.0,Eagle vs Shark
2202,559.0,49902,5.0,The Decameron
2203,559.0,4076,5.0,Two Ninas
2204,559.0,79686,5.0,All Tomorrow's Parties
2205,559.0,39659,5.0,Teorema
2206,560.0,101947,5.0,U2: From the Sky Down
2207,560.0,47148,4.833333333333333,Mrs Palfrey at The Claremont
2208,560.0,4945,4.666666666666667,The Enforcer
2209,560.0,3768,4.666666666666667,Braddock: Missing in Action III
2210,561.0,27186,4.416666666666667,Kirikou and the Sorceress
2211,561.0,6425,4.333333333333333,The Sixth Man
2212,561.0,100553,4.3125,Frozen Planet
2213,561.0,8899,4.3125,Hardcore
2214,562.0,5324,4.833333333333333,Life or Something Like It
2215,562.0,4284,4.833333333333333,The King and I
2216,562.0,26160,4.7,Asterix the Gaul
2217,562.0,3906,4.7,Under Suspicion
2218,563.0,5352,5.0,The Big Sleep
2219,563.0,1563,5.0,Dream with the Fishes
2220,563.0,5395,5.0,The Gambler
2221,563.0,1164,5.0,2 or 3 Things I Know About Her
2222,564.0,111913,4.5,Lilting
2223,564.0,8765,4.457142857142857,This Gun for Hire
2224,564.0,8629,4.457142857142857,The Book of Life
2225,564.0,129653,4.363636363636363,Ismael
2226,565.0,3906,5.0,Under Suspicion
2227,565.0,1133,5.0,Kristin Lavransdatter
2228,565.0,39768,5.0,Life Is a Miracle
2229,565.0,32460,5.0,Knockin' on Heaven's Door
2230,566.0,27879,5.000000000000001,Dig!
2231,566.0,6990,5.000000000000001,The First Great Train Robbery
2233,566.0,3908,5.000000000000001,Urban Legends: Final Cut
2234,567.0,820,5.0,Death in the Garden
2235,567.0,3474,5.0,Retroactive
2236,567.0,2975,5.0,The Best Man
2237,567.0,7625,5.0,Girl
2238,568.0,47148,5.0,Mrs Palfrey at The Claremont
2239,568.0,4626,5.0,Miracle Mile
2240,568.0,45000,5.0,La Chinoise
2241,568.0,100553,5.0,Frozen Planet
2242,569.0,6121,5.0,Querelle
2243,569.0,91355,5.0,Asterix and the Vikings
2244,569.0,6132,5.0,Maryam
2245,569.0,26655,5.0,Common Threads: Stories from the Quilt
2246,570.0,3434,4.666666666666667,Death Wish 5: The Face of Death
2247,570.0,1669,4.5,The Tango Lesson
2248,570.0,71876,4.5,Amelia
2249,570.0,51372,4.5,Cats
2250,571.0,4559,4.5,Vice Versa
2251,571.0,5864,4.5,"Tarzan, the Ape Man"
2252,571.0,5413,4.5,Zombie Holocaust
2253,571.0,4181,4.5,Tapeheads
2254,572.0,101947,4.6,U2: From the Sky Down
2255,572.0,4527,4.5,A Night in the Life of Jimmy Reardon
2256,572.0,4578,4.5,Chances Are
2257,572.0,4550,4.5,Switching Channels
2258,573.0,42900,5.0,Cul-de-sac
2259,573.0,6730,5.0,Convoy
2260,573.0,71494,5.0,The Haunted World of El Superbeasto
2261,573.0,71438,5.0,Still Walking
2262,574.0,2776,4.583333333333333,Marcello Mastroianni: I Remember
2263,574.0,1669,4.583333333333333,The Tango Lesson
2264,574.0,755,4.583333333333333,Kim
2265,574.0,2573,4.583333333333333,Tango
2266,575.0,70344,5.0,Cold Souls
2267,575.0,8915,5.0,Stage Beauty
2268,575.0,50804,4.666666666666667,Hannibal Rising
2269,575.0,58107,4.5,Step Up 2: The Streets
2270,576.0,2438,5.0,Outside Ozona
2271,576.0,149830,5.0,Pride and Prejudice and Zombies
2272,576.0,25801,5.0,She Done Him Wrong
2273,576.0,1067,5.0,A Damsel in Distress
2274,577.0,8133,5.0,The Inheritance
2275,577.0,55732,5.0,Martian Child
2276,577.0,72612,5.0,The Fly
2277,577.0,69280,5.0,The Clique
2278,578.0,55417,4.5,Irina Palm
2279,578.0,336,4.0,The Walking Dead
2280,578.0,5224,4.0,Promises
2282,580.0,58107,4.5625,Step Up 2: The Streets
2283,580.0,8915,4.375,Stage Beauty
2284,580.0,153584,4.125,The Last Days of Emma Blank
2285,580.0,3202,4.125,Even Dwarfs Started Small
2286,581.0,167,4.5,Feast of July
2287,581.0,563,4.5,Germinal
2288,581.0,54328,4.5,My Best Friend
2289,581.0,764,4.5,Heavy
2290,582.0,47148,4.75,Mrs Palfrey at The Claremont
2291,582.0,3879,4.625,The Art of War
2292,582.0,3780,4.625,Rocketship X-M
2293,582.0,3474,4.625,Retroactive
2294,583.0,568,5.000000000000001,Bhaji on the Beach
2295,583.0,4591,5.0,Erik the Viking
2296,583.0,7051,5.0,What's New Pussycat?
2297,583.0,3768,5.0,Braddock: Missing in Action III
2298,584.0,8133,5.0,The Inheritance
2299,584.0,47148,5.0,Mrs Palfrey at The Claremont
2300,584.0,5834,5.0,Fingers
2301,584.0,1636,5.0,Stag
2302,585.0,69280,5.0,The Clique
2303,585.0,2776,4.814814814814815,Marcello Mastroianni: I Remember
2304,585.0,1669,4.814814814814815,The Tango Lesson
2305,585.0,2573,4.814814814814815,Tango
2306,586.0,3780,5.0,Rocketship X-M
2307,586.0,26151,5.0,Au Hasard Balthazar
2308,586.0,3885,5.0,Love & Sex
2309,586.0,3879,5.0,The Art of War
2310,587.0,55417,4.714285714285714,Irina Palm
2311,587.0,6883,4.642857142857143,Sylvia
2312,587.0,5917,4.545454545454546,Zoot Suit
2313,587.0,2190,4.5,Why Do Fools Fall In Love
2314,588.0,162672,5.0,Mohenjo Daro
2315,588.0,101947,5.0,U2: From the Sky Down
2316,588.0,4796,5.0,The Grass Is Greener
2317,588.0,4930,5.0,Funeral in Berlin
2318,589.0,499,5.0,Mr. Wonderful
2319,589.0,27186,5.0,Kirikou and the Sorceress
2320,589.0,4593,5.0,Family Business
2321,589.0,109249,5.0,The Journey
2322,590.0,44197,5.0,Find Me Guilty
2323,590.0,100553,5.0,Frozen Planet
2324,590.0,71438,5.0,Still Walking
2325,590.0,872,5.0,Vive L'Amour
2326,591.0,439,4.5,Dangerous Game
2327,591.0,33296,4.5,Buying the Cow
2328,591.0,78174,4.5,Sex and the City 2
2329,591.0,77414,4.5,The Last Song
2330,592.0,3047,5.0,Experience Preferred...But Not Essential
2331,592.0,1819,5.0,Storefront Hitchcock
2332,592.0,1539,5.0,Twin Town
2333,592.0,6883,5.0,Sylvia
2334,593.0,8484,5.0,The Human Condition I: No Greater Love
2335,593.0,130580,5.0,The Disappearance of Eleanor Rigby: Her
2336,593.0,72294,5.0,A Christmas Carol
2337,593.0,2975,5.0,The Best Man
2338,594.0,47148,5.0,Mrs Palfrey at The Claremont
2340,594.0,7564,5.0,Kwaidan
2341,594.0,59721,5.0,The Grand
2342,595.0,26151,5.0,Au Hasard Balthazar
2343,595.0,4770,5.0,The Glass House
2344,595.0,39427,5.0,Stay
2345,595.0,8823,5.0,The Sting II
2346,596.0,58107,4.571428571428571,Step Up 2: The Streets
2347,596.0,2438,4.470588235294118,Outside Ozona
2348,596.0,4770,4.375,The Glass House
2349,596.0,5684,4.375,Naqoyqatsi
2350,597.0,48660,5.0,The Elementary Particles
2351,597.0,3906,5.0,Under Suspicion
2352,597.0,91355,5.0,Asterix and the Vikings
2353,597.0,55732,5.0,Martian Child
2354,598.0,573,5.0,"Ciao, Professore!"
2355,598.0,854,5.0,The Ballad of Narayama
2356,598.0,681,5.0,Coup de Torchon
2357,598.0,690,5.0,The Promise
2358,599.0,3116,5.0,Miss Julie
2359,599.0,4493,5.0,Critters 2
2360,599.0,2998,5.0,Dreaming of Joseph Lees
2361,599.0,1133,5.0,Kristin Lavransdatter
2362,600.0,1427,5.000000000000001,Turbulence
2363,600.0,162672,5.0,Mohenjo Daro
2364,600.0,26655,5.0,Common Threads: Stories from the Quilt
2365,600.0,8892,5.0,Basket Case 3
2366,601.0,26695,5.0,The Krays
2368,601.0,48061,5.0,"Snoopy, Come Home"
2369,601.0,6506,5.0,Fulltime Killer
2370,602.0,111913,5.0,Lilting
2371,602.0,91548,5.0,Life in a Day
2372,602.0,41336,5.0,Nazarin
2373,602.0,48660,5.0,The Elementary Particles
2374,603.0,5324,5.0,Life or Something Like It
2375,603.0,3003,5.0,Train of Life
2376,603.0,3047,5.0,Experience Preferred...But Not Essential
2377,603.0,4208,5.0,Unmade Beds
2378,604.0,104590,5.0,Tidal Wave
2379,604.0,245,5.0,The Glass Shield
2380,604.0,104441,5.0,The Frozen Ground
2381,604.0,5888,5.0,Brother
2382,605.0,55417,4.5,Irina Palm
2383,605.0,3945,4.4,Digimon: The Movie
2385,605.0,4539,4.333333333333333,Salsa
2386,606.0,4842,5.0,The Dogs of War
2387,606.0,5969,5.0,My Girl 2
2388,606.0,4181,5.0,Tapeheads
2389,606.0,5864,5.0,"Tarzan, the Ape Man"
2390,607.0,8133,4.666666666666667,The Inheritance
2391,607.0,100553,4.5,Frozen Planet
2392,607.0,71810,4.4,Legionnaire
2393,607.0,60857,4.4,The Tracey Fragments
2394,608.0,44197,5.0,Find Me Guilty
2395,608.0,91355,5.0,Asterix and the Vikings
2396,608.0,26160,5.0,Asterix the Gaul
2397,608.0,72612,5.0,The Fly
2398,609.0,274,5.0,Man of the House
2399,609.0,48159,5.0,Everyone's Hero
2400,609.0,74868,5.0,Dorian Gray
2401,609.0,74156,5.0,Edge of Darkness
2402,610.0,8256,5.0,Queen Christina
2403,610.0,140743,5.0,The Man I Love
2404,610.0,53138,5.0,The Librarian: Return to King Solomon's Mines
2405,610.0,135264,5.0,Zenon: Girl of the 21st Century
2406,611.0,3628,5.0,Flying Tigers
2407,611.0,4115,5.0,Hiding Out
2408,611.0,3945,5.0,Digimon: The Movie
2409,611.0,638,5.0,Jack & Sarah
2410,612.0,4593,4.5,Family Business
2411,612.0,55417,4.5,Irina Palm
2412,612.0,499,4.5,Mr. Wonderful
2413,612.0,41336,4.25,Nazarin
2414,613.0,4076,5.0,Two Ninas
2415,613.0,4930,5.0,Funeral in Berlin
2416,613.0,617,5.0,The Flower of My Secret
2417,613.0,3338,5.0,For All Mankind
2418,614.0,91548,5.0,Life in a Day
2419,614.0,26151,5.0,Au Hasard Balthazar
2420,614.0,55417,5.0,Irina Palm
2421,614.0,8254,5.0,Arizona Dream
2422,615.0,8133,4.5,The Inheritance
2423,615.0,127124,4.25,I'll See You in My Dreams
2424,615.0,134246,4.25,Survivor
2425,615.0,134528,4.25,Aloha
2426,616.0,162672,5.0,Mohenjo Daro
2427,616.0,84637,5.0,Gnomeo & Juliet
2428,616.0,79588,5.0,Charlie St. Cloud
2429,616.0,147426,5.0,İtirazım Var
2430,617.0,2998,5.0,Dreaming of Joseph Lees
2431,617.0,8915,5.0,Stage Beauty
2432,617.0,4201,5.0,The End
2433,617.0,6883,5.0,Sylvia
2434,618.0,5395,5.0,The Gambler
2435,618.0,1692,5.0,Alien Escape
2436,618.0,4521,5.0,Little Nikita
2437,618.0,114552,5.0,The Boxtrolls
2438,619.0,615,5.000000000000001,Bread and Chocolate
2439,619.0,162672,5.0,Mohenjo Daro
2440,619.0,26160,5.0,Asterix the Gaul
2441,619.0,3845,5.0,...And God Created Woman
2442,620.0,4000,5.0,The Bounty
2443,620.0,71876,4.5,Amelia
2444,620.0,70121,4.5,'Neath the Arizona Skies
2445,620.0,59834,4.5,100 Rifles
2446,621.0,8765,5.0,This Gun for Hire
2447,621.0,98126,5.0,Capital
2448,621.0,41336,5.0,Nazarin
2449,621.0,8629,5.0,The Book of Life
2450,622.0,136016,5.000000000000001,The Good Dinosaur
2451,622.0,808,5.000000000000001,Alaska
2452,622.0,160438,5.000000000000001,Jason Bourne
2453,622.0,2775,5.000000000000001,Head On
2454,623.0,2191,5.0,Keep the Aspidistra Flying
2455,623.0,5864,5.0,"Tarzan, the Ape Man"
2456,623.0,7204,5.0,Hells Angels on Wheels
2457,623.0,59834,5.0,100 Rifles
2458,624.0,1539,4.6923076923076925,Twin Town
2459,624.0,1450,4.6923076923076925,Prisoner of the Mountains
2460,624.0,1563,4.6923076923076925,Dream with the Fishes
2461,624.0,1571,4.6923076923076925,When the Cat's Away
2462,625.0,44197,5.0,Find Me Guilty
2463,625.0,47148,5.0,Mrs Palfrey at The Claremont
2464,625.0,2212,5.0,The Man Who Knew Too Much
2465,625.0,3737,5.0,Lonely Are the Brave
2466,626.0,69280,5.0,The Clique
2467,626.0,8899,5.0,Hardcore
2468,626.0,55417,5.0,Irina Palm
2469,626.0,3945,5.0,Digimon: The Movie
2470,627.0,44197,4.25,Find Me Guilty
2471,627.0,70344,4.25,Cold Souls
2472,627.0,26160,4.25,Asterix the Gaul
2473,627.0,48660,4.25,The Elementary Particles
2474,628.0,109249,5.0,The Journey
2475,628.0,1067,4.0,A Damsel in Distress
2476,628.0,47148,4.0,Mrs Palfrey at The Claremont
2477,628.0,100553,4.0,Frozen Planet
2478,629.0,3116,5.0,Miss Julie
2479,629.0,1669,5.0,The Tango Lesson
2480,629.0,2776,5.0,Marcello Mastroianni: I Remember
